SMILES,Code
Oc1cc(ccc1Cl)-c1[nH]c(nc1-c1cccnc1)-c1ccccc1,27-15-13
COc1ccc(cc1)[C@H](CN(C)C)[C@@H](O)C1CCCCC1,14-13-21
COc1nc2ccc(cc2c(Cl)c1CC1CCOCC1)[C@](O)(C1CCN(CC1)C(C)=O)c1ccccc1,8-30-7
COCCOc1cc2ncc(nc2cc1OCCOC)-c1ccc(CC(=O)Nc2cc(on2)C(C)(C)C)cc1,31-18-17
CN(CCC([O-])=O)[N+](C)(C)C,15-20-18
NC(=O)c1cccc2[nH]n(C3CCN(CC4CCCCC4)CC3)c(=O)c12,22-21-13
COc1cc(CC(C)N)c(OC)cc1Br,14-16-25
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(nn4-c4ccc(C)cc4)C(C)(C)C)c3C)c2cc1OC,31-21-24
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c3)c2cc1OC,31-19-18
NCc1ccc(CN(CCCCN(O)C(=O)C=CC([O-])=O)C(=S)Nc2ccc(c(c2)C([O-])=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1,21-13-3
CC(=O)c1cccc(NC(=O)CSc2nnc(-c3cc4ccccc4cc3O)n2C)c1,23-19-13
C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,15-11-4
CN1C[C@@H](C[C@@H]2Cc3c(C[C@@H]12)cccc3OS(=O)(=O)C(F)(F)F)C(=O)N1CCN(CC1)c1ccc2nsnc2n1,12-18-22
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C,19-3-15
NS(=O)(=O)c1c(F)c(F)c(NCCCCCC(O)=O)c(F)c1F,0-0-0
CC(C)C[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(O)=O,8-24-13
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(Cl)c(Nc3ccccc3)c(Cl)c2c1,7-24-7
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(no4)C4CCCC4)c3)c2cc1OC,31-18-17
COc1cc2ncnc(Oc3cc(NC(=O)Nc4cc(on4)C(C)(C)C)c(F)cc3F)c2cc1OC,31-18-16
COc1cc2ncc(cc2cc1OCCN1CC[C@H](O)[C@@H](F)C1)-c1ccc(CC(=O)Nc2cc(on2)C(C)(C)C(F)(F)F)c(F)c1,31-16-17
CCCn1ccc2cc3N(CCc3cc12)C(=O)Nc1cccnc1,16-15-24
C[C@@H]1CCCN1CCCOc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(F)cc1,20-29-19
COc1ccccc1OCCNCC1COC(O1)(c1ccccc1)c1ccccc1,19-15-30
C\C(\C=C\C=C(|C)\C=C1\CCCC=C1)=C|C(O)=O,13-13-1
CC[C@H](C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H]1CSSC[C@@H](N)C(=O)N[C@H](CO)C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](CO)NC2=O)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,8-26-14
CCN1CCN(CC1)\C=C1|CCn2c1nc(=O)c1c(Cl)cccc21,15-17-15
COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OCCCN1CCCCC1,31-14-20
Cc1scnc1C(=O)Nc1cccnc1,19-17-12
CC(=O)n1cc(-c2c(C)n([nH]c2=O)C(=O)N2CCOCC2)c2ccccc12,21-16-10
CC(C)CN1C=CC=C2C(=O)NC(N)N=C12,12-26-14
CC(C)C[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(O)=O,8-26-13
COc1cc2nc(nc(N)c2cc1OC)N1CCN([C@H]2CCCC[C@@H]12)C(=O)c1ccco1,20-14-30
COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(nn4-c4ccc(C)cc4C)C(C)(C)C)c3)c2cc1OC,31-19-25
CC(C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(O)=O,8-25-18
Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1,16-28-7
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,13-16-5
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)NCCc3cccc(Cl)c3)c2c1,12-10-4
OC(=O)c1ccc(o1)-c1ccc(F)c(Cl)c1,17-14-7
Cc1nc2c(N)cc(nn2c1Cc1cccc(F)c1C1CCN(CCO)CC1)N1CCOCC1,27-15-26
CCC1(CC)C(=O)N(C1=O)c1ccc(Cl)cc1,18-12-8
NC(N)=NCCC[C@@H](NC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(N)=O,24-12-11
CC1CN(CCCn2c3ccccc3c3ccccc23)CC(C)N1CCCCCCN=C=S,15-15-19
CN(CCS(C)(=O)=O)Cc1nc2c(N)cc(nn2c1Cc1cccc(c1C)C(F)(F)F)N1CCOCC1,25-12-26
COc1ccc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(NC4CCCCC4)n3)c2c1,21-12-1
COc1cc2nc(cnc2cc1OCCN1C2CCC1COC2)-c1ccc(CC(=O)Nc2cc(on2)C2(CC2)C(F)(F)F)c(F)c1,31-17-16
CC1(C)C2=C3C=C4C(CC[N+]5=C4C(C)(C)c4cc(CC(=O)NCCCC[C@@H](NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCCCNC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCCCCCNCCNS(=O)(=O)c6cccc7cnccc67)C(N)=O)ccc54)OC3CCN2c2ccc(cc12)S(C)(=O)=O,26-11-9
CS[C@@H]1O[C@H](CO)[C@H](O)[C@@H]([C@H]1O)n1cc(nn1)-c1cccnc1,0-11-18
Oc1cc(ccc1Cl)-c1[nH]cnc1-c1ccncc1,30-20-11
CC(C)C(CC(=O)OCC1(CO)C\C(=C|c2cccc(c2)C(O)=O)C(=O)O1)C(C)C,27-17-5
CC1(CNC(=O)[C@H](CN)NC(=O)c2ccc(cc2)-c2ccc(Br)cc2)NC(=O)NC1=O,1-10-8
CCCc1nc2ccccc2n1CC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,10-5-12
COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)C(F)(F)F)C(C)(O)c1cnnn1C,11-27-5
Cc1cc(C)c2cccc(OCc3c(Cl)ccc(c3Cl)S(=O)(=O)NC3(CCNCC3)C(=O)N3CCN(CC3)C(=O)[C@@H](N)CCC[N+](C)(C)C)c2n1,10-26-15
CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,16-12-19
COc1nc2ccc(cc2c(Cl)c1OCCS(C)(=O)=O)[C@](O)(c1cnnn1C)c1ccc(C)nc1C,12-27-9
COCCOc1cc2ncnc(Sc3cccc(NC(=O)NC4=CC(=NC4c4ccc(F)cc4)C(F)(F)F)c3)c2cc1OC,31-17-23
Cn1cncc1[C@@](O)(c1ccc(nc1)C(F)(F)F)c1ccc2nc(N3CCC3)c(CC(F)(F)F)c(Cl)c2c1,7-29-9
COC(=O)CCNCC(O)COc1ccccc1C,15-8-26
Cn1cc(nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(c2)C(N)=O)cc1)C(F)(F)F,17-8-23
O=S(=O)(NC1CCCCC1)c1ccccc1,18-13-11
OC(=O)CC\C=C(|c1ccc(cc1)-c1nc(co1)C(=O)NCCCCC1CCCCC1)c1cccnc1,13-19-5
CCCCc1ccc(CO[C@H]2O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@@H]2O[C@H]2O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](O[C@H]3O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](O[C@H]4O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@@H]4OS([O-])(=O)=O)[C@@H]3OS([O-])(=O)=O)[C@@H]2OS([O-])(=O)=O)cc1,7-22-15
CCCCCCCCCCCCc1ccc(cc1)S(=O)(=O)Nc1nncs1,14-22-9
OC(=O)[C@@H](Cc1ccc(OP(O)(O)=O)cc1)NC(=O)OCC1c2ccccc2-c2ccccc12,6-15-15
COc1cc(ccc1S(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C#N,21-18-8
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(N)=O,10-17-19
CC[C@H](C)[C@@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O)C(C)(C)S)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(O)=O,8-26-14
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C#N)c(Cc3ccc(cc3)-n3cccn3)c(C#N)c2c1,7-28-5
COc1cc2ncnc(S(=O)c3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,31-15-18
C[C@H]1CC[C@]2(C)O[C@]3(C)CC[C@@H]4O[C@@H]5C[C@@H]6O[C@@H]7C[C@H](O)[C@@](C)(CCO)O[C@H]7C[C@H]6O[C@H]5C[C@H]4O[C@H]3C[C@H]2O[C@H]2C[C@H]3O[C@H]4C[C@H]5O[C@@H](C(=C)C[C@@H]5O[C@]4(C)C[C@@H]3O[C@H]12)[C@](C)(O)\C=C\C(=C)CC=C,13-16-8
COCCOc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(nn4-c4ccc(C)cc4)C(C)(C)C)c3)c2cc1OC,31-25-23
Cc1cccc(c1)-n1nc(cc1-c1ccc(OCc2ccc(cc2)-c2ccc(o2)C(O)=O)cc1)C(O)=O,11-17-8
Cc1c(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cnn1C,25-26-14
Clc1ccc(CN2CCNCC2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,15-30-14
COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(nn4-c4ccccc4C)C(C)(C)C)c3)c2cc1OC,31-18-26
COc1ccc(CC(C(O)=O)c2ccccc2)cc1,14-14-12
C[C@]12CC[C@H]3[C@@H](C=Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,17-13-1
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,14-11-24
Nc1nc2n(cnc2c(=O)[nH]1)C1CC(O)C(COP([O-])([O-])=O)O1,18-2-29
CN(C)CCC=C1c2ccccc2CCc2ccccc12,16-14-19
CC(C)CCCC1(C)CCc2cc(O)cc(c2O1)C(F)(F)F,17-29-8
Oc1cc(O)c2c(c1)oc(c(O)c2=O)-c1ccc(F)cc1,19-7-8
COc1nc2ccc(cc2c(Cl)c1OCC1CC1)[C@](O)(c1cncn1C)c1ccc(nc1)C(F)(F)F,6-30-6
COc1ccc2Cc3ccccc3CCN(C)CCCc2c1,15-12-27
COc1ccc(\C=C2|CCCN=C2c2cccnc2)c(OC)c1,15-11-15
OC(=O)c1ccc(OCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,11-18-4
NC(=O)C[C@H](NC(=O)C1(CCN(CC1)C(=O)NCCc1ccccc1)NC(=O)[C@@H](CC(O)=O)Cc1ccc(CP(O)(O)=O)cc1)C(=O)NCCCc1ccc2ccccc2c1,4-15-17
CNCCO\N=C(\C)CN1CCN([C@H](Cc2c[nH]c3ccccc23)C1)C(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,13-28-21
COC(=O)CCc1ccc(OCC(O)CNC(C)(C)C)cc1,15-8-25
COc1c(CC(F)(F)F)c(Cl)nc2ccc(cc12)C(O)(c1cnnn1C)c1cnc(C)n1C,9-23-13
COc1nc2ccc(cc2c(Cl)c1C(=O)NC1CC1)C(O)(c1cncn1C)c1ccc(nc1)C(F)(F)F,10-29-10
CCCc1cn(nn1)[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](SC)[C@@H]1O,0-11-16
Cc1nc2c(cc(nn2c1Cc1cccc(c1C)C(F)(F)F)N1CCOCC1)C(N)=O,27-13-26
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=S)Nc1ccc(c(c1)C(O)=O)-c1c2ccc(O)cc2oc2cc(=O)ccc12)[C@@H](C)O)C(N)=O,12-16-12
CC1Oc2ccc3ncc(C(=O)NCCOc4ccc(F)cc14)n3n2,26-7-16
CCc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)C(F)(F)F)C(O)(C1CN(C1)C(C)=O)c1cnnn1C,8-26-6
COc1ccc(CCc2nc3cc(ccc3n2CCN2CCOCC2)-c2c(C)noc2C)cc1,23-25-6
CN1CCC(CC1)(NS(=O)(=O)c1ccc(Cl)c(COc2cccc3c(C)cc(C)nc23)c1Cl)C(=O)N1CCN(CC1)C(=O)[C@@H](N)CCC[N+](C)(C)C,10-27-15
NC(=N)NCc1ccc(cc1)C1CCC(=C)OC1=O,5-15-17
CCOC(=O)CCNCC(O)COc1ccccc1C(=O)OC,15-7-25
CCN(CC)C(=O)CSc1nc2c(nc(N)[nH]c2=O)[nH]1,23-12-27
Cc1ccc(NC(=O)c2cnc3ccccc3n2)cc1,20-14-11
NS(=O)(=O)c1ccc(cc1)N1N=C(\C(=C\c2ccc(o2)-c2ccc3C(=O)NC(=O)c3c2)C1=O)C(F)(F)F,1-3-0
CC(C)c1nc(nc(-c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O,14-10-9
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCNC(=O)CCNC(=O)c1ccc(C(O)=O)c(c1)-c1c2ccc(O)cc2oc2cc(=O)ccc12)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(N)=O,14-12-11
COc1cccc(c1)C(=O)NC1C(O)[C@H](O[C@@H]2OC(CO)[C@H](O)C(OCc3ccc4ccccc4c3)C2O)C(CO)O[C@H]1OCCNC(=O)CCCCCN1C(=O)C=CC1=O,0-4-19
C(CCc1ccccc1)CN1CCC(Cc2cnc[nH]2)CC1,20-27-20
COc1c(O)c(C(=O)\C=C\c2cccs2)c(OC)c2ccoc12,19-11-8
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(nn4-c4ccccc4)C(F)(F)C(F)(F)F)c3)c2cc1OC,31-27-24
COC(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](C1CCCC1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@H](CO)C(N)=O,14-19-21
CC1(C)CC(=O)Nc2cc(ccc12)C#Cc1ccc(cc1)C(O)=O,19-21-2
COCCOc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(on4)C4CCCC4)c3)c2cc1OC,31-15-21
C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@@H]2[C@]1(C)CCC[C@@]2(C)C(O)=O)=C|C=C1\OC(=O)C=C1C,16-5-30
CN1C[C@@H](C[C@@H]2Cc3c(C[C@@H]12)cccc3OS(C)(=O)=O)C(=O)N1CCN(CC1)c1ccc2nsnc2n1,12-19-22
NS(=O)(=O)Nc1ccc(cc1)[N+]([O-])=O,1-2-0
[O-]S(=O)(=O)OC1OC(C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O)C(=O)N(CC(=O)NCc1ccccc1)Cc1ccccc1,11-18-16
NC(=O)CC[C@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,4-5-11
Cc1cc(OCC(=O)N2CCOCC2)ccc1NC(=O)OCc1ccccc1,19-19-13
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,16-20-21
Cc1cc(C)c(-c2nc(CCC34CC5CC(CC(C5)C3)C4)c([nH]2)C(=O)Nc2cccc(c2)C(O)=O)c(C)c1,11-23-18
[O-]S(=O)(=O)OC[C@H]1O[C@H](OCCCCCCCCn2cc(nn2)-c2cccc3ccccc23)[C@@H](O[C@H]2O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](O[C@H]3O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](O[C@H]4O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@@H]4OS([O-])(=O)=O)[C@@H]3OS([O-])(=O)=O)[C@@H]2OS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@@H]1OS([O-])(=O)=O,9-16-11
Cc1[nH]n(C(=O)c2ccc(N)cc2)c(=O)c1N=Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,12-24-16
CC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2(CCCCC2)NC(=O)C(N)CSSCC(NC(=O)C(CC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O,10-21-15
NC(=O)c1cccc2CN(C3CCN(Cc4cccs4)CC3)C(=O)c12,25-25-14
Oc1cc(O)c(cc1-c1cccnc1O)-n1c2ccccc2[nH]c1=O,24-8-10
CCc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)C(F)(F)F)C(O)(C1CN(C1)S(C)(=O)=O)c1cnnn1C,7-25-5
CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,10-11-17
ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(cc1)-c1ccccc1,0-9-7
CC(C)CCCC1(C)CCc2cc(cc(Br)c2O1)S(N)(=O)=O,15-14-9
CCC\C=C\CCCc1cc(O)c2C3CC(C)=CCC3C(C)(C)Oc2c1,17-30-8
COc1cc2ncnc(Sc3cccc(NC(=O)Nc4ccc(c(F)c4)C(F)(F)F)c3)c2cc1OC,31-16-22
C[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]2CC3CCCCC3N2C(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@H](CO)NC(=O)[C@H](Cc2cccs2)NC1=O,10-18-22
Oc1cc2cc(F)ccc2[nH]c1=O,19-13-10
CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)Cc1cc(C)no1,19-17-13
CN(C)CCO[C@@H](c1ccccc1)c1ccc(C)cc1,16-19-21
Cc1ccc(cc1)C1=C(\C=C\C#Cc2ccc(cc2)C(O)=O)C(C)(C)CCC1,11-17-1
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,13-14-23
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(Oc3ccc(cc3)C#N)c(Cl)c2c1,6-28-5
OC(=O)CCCC\C=C(|c1ccc(cc1)-c1nc(co1)C(=O)NCCCOC1CCCCC1)c1cccnc1,14-19-5
OC(=O)\C=C\C=C\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1,17-17-14
Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCOCC4)cc3)nn3cccc23)n[nH]1,31-15-9
CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(CNS(N)(=O)=O)O1,1-2-0
CC(C)c1cc(CNc2nc(Nc3cc([nH]n3)C3CC3)cc(n2)N2CCN(C)CC2)on1,31-14-24
CNc1c(C(N)=O)c2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,26-8-8
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(C)C)C(=O)N[C@@H](CCCCNC(=O)C[C@H](Sc1ccc2ccccc2c1)C(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](C(C)C)C(N)=O,12-8-16
CSCC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](C)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](CO)NC(=O)[C@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](N)CO)[C@H](C)O)[C@H](C)O)C(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([C@H](C)O)C(N)=O,12-17-16
C[C@H]1Nc2ccn3ncc(C(=O)NCCOc4ccc(F)cc14)c3n2,31-4-17
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(C)CCC\C=C|CCC[C@@](C)(NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)[C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N1)C(O)=O,10-22-11
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,6-18-28
COc1cc2nc(cnc2cc1OCC(C)(C)O)-c1ccc(CC(=O)Nc2cc(on2)C2(CC2)C(F)(F)F)c(F)c1,31-18-16
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)c1cnc(s1)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,9-18-15
CC1(C)OC[C@H](COc2cc3ncc(C#N)c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)CC2CCSS2)O1,31-22-8
COc1cc2ncc(nc2cc1OCCO)-c1ccc(CC(=O)Nc2cc(on2)C2(CC2)C(F)(F)F)c(F)c1,31-17-16
NC1CSSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C2(Cc3ccccc3C2)NC1=O)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O,10-19-15
CCc1cc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)n(n1)-c1ccccc1,31-26-22
[O-][N+](=O)c1c(Nc2ccc(Cl)c(c2)C(F)(F)F)ccc2nonc12,24-16-17
C\C(CN1CCN([C@H](Cc2c[nH]c3ccccc23)C1)C(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)=N\OCC(C)(C)N1CCOCC1,12-28-22
